Idx,Code,Instruction,Extension,OP0,OP1,OP2,OP3,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
1126,VPHADDSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHADDSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,3,10,0
1127,VPHADDSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHADDSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0
1128,VPHADDSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHADDSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,3,11,0
1129,VPHADDSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHADDSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0
1130,VPHADDW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHADDW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,10,0
1131,VPHADDW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHADDW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1132,VPHADDW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHADDW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,11,0
1133,VPHADDW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHADDW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1134,VPHMINPOSUW_XMMdq_MEMdq+R128+M128,VPHMINPOSUW,AVX,XMM,M128,,,0,0,1,0,0,0,0,0,0,1,0,0,0,8,11,0
1135,VPHMINPOSUW_XMMdq_XMMdq+R128+R128,VPHMINPOSUW,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0
1136,VPHSUBD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHSUBD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,10,0
1137,VPHSUBD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHSUBD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1138,VPHSUBD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHSUBD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,11,0
1139,VPHSUBD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHSUBD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1140,VPHSUBSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHSUBSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,2,0,0,1,0,3,10,0
1141,VPHSUBSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHSUBSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0
1142,VPHSUBSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHSUBSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,2,0,0,1,0,3,11,0
1143,VPHSUBSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHSUBSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0
1144,VPHSUBW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHSUBW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,10,0
1145,VPHSUBW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHSUBW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1146,VPHSUBW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHSUBW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,11,0
1147,VPHSUBW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHSUBW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1148,VPINSRB_XMMdq_XMMdq_GPR32d_IMMb+R128+R128+R32+I8,VPINSRB,AVX,XMM,XMM,R32,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0
1149,VPINSRB_XMMdq_XMMdq_MEMb_IMMb+R128+R128+M8+I8,VPINSRB,AVX,XMM,XMM,M8,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
1150,VPINSRD_XMMdq_XMMdq_GPR32d_IMMb+R128+R128+R32+I8,VPINSRD,AVX,XMM,XMM,R32,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,194565678
1151,VPINSRD_XMMdq_XMMdq_MEMd_IMMb+R128+R128+M32+I8,VPINSRD,AVX,XMM,XMM,M32,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,165617633
1152,VPINSRQ_XMMdq_XMMdq_GPR64q_IMMb+R128+R128+R64+I8,VPINSRQ,AVX,XMM,XMM,R64,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,34590199
1153,VPINSRQ_XMMdq_XMMdq_MEMq_IMMb+R128+R128+M64+I8,VPINSRQ,AVX,XMM,XMM,M64,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,56260508
1154,VPINSRW_XMMdq_XMMdq_GPR32d_IMMb+R128+R128+R32+I8,VPINSRW,AVX,XMM,XMM,R32,I8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,5887160
1155,VPINSRW_XMMdq_XMMdq_MEMw_IMMb+R128+R128+M16+I8,VPINSRW,AVX,XMM,XMM,M16,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
1156,VPMADDUBSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMADDUBSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,12,0
1157,VPMADDUBSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMADDUBSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1158,VPMADDUBSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMADDUBSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,13,0
1159,VPMADDUBSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMADDUBSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1160,VPMADDWD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMADDWD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,12,0
1161,VPMADDWD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMADDWD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1162,VPMADDWD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMADDWD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,13,0
1163,VPMADDWD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMADDWD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1164,VPMASKMOVD_MEMdq_XMMdq_XMMdq+M128+R128+R128,VPMASKMOVD,AVX2,M128,XMM,XMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
1165,VPMASKMOVD_MEMqq_YMMqq_YMMqq+M256+R256+R256,VPMASKMOVD,AVX2,M256,YMM,YMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
1166,VPMASKMOVD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMASKMOVD,AVX2,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
1167,VPMASKMOVD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMASKMOVD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
1168,VPMASKMOVQ_MEMdq_XMMdq_XMMdq+M128+R128+R128,VPMASKMOVQ,AVX2,M128,XMM,XMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
1169,VPMASKMOVQ_MEMqq_YMMqq_YMMqq+M256+R256+R256,VPMASKMOVQ,AVX2,M256,YMM,YMM,,0,0,1,0,1,0,0,0,0,1,0,0,0,11,14,0
1170,VPMASKMOVQ_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMASKMOVQ,AVX2,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
1171,VPMASKMOVQ_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMASKMOVQ,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
1172,VPMAXSB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXSB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1173,VPMAXSB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXSB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1174,VPMAXSB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXSB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1175,VPMAXSB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXSB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1176,VPMAXSD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXSD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1177,VPMAXSD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1178,VPMAXSD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXSD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1179,VPMAXSD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXSD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1180,VPMAXSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1181,VPMAXSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1182,VPMAXSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1183,VPMAXSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1184,VPMAXUB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXUB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1185,VPMAXUB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXUB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1186,VPMAXUB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXUB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1187,VPMAXUB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXUB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1188,VPMAXUD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXUD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1189,VPMAXUD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXUD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1190,VPMAXUD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXUD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1191,VPMAXUD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXUD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1192,VPMAXUW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMAXUW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1193,VPMAXUW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMAXUW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1194,VPMAXUW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMAXUW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1195,VPMAXUW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMAXUW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1196,VPMINSB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINSB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1197,VPMINSB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINSB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1198,VPMINSB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINSB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1199,VPMINSB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINSB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1200,VPMINSD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINSD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1201,VPMINSD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINSD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1202,VPMINSD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINSD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1203,VPMINSD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINSD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1204,VPMINSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1205,VPMINSW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINSW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1206,VPMINSW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINSW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1207,VPMINSW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINSW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1208,VPMINUB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINUB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1209,VPMINUB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINUB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1210,VPMINUB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINUB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1211,VPMINUB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINUB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3306
1212,VPMINUD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINUD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1213,VPMINUD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINUD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1214,VPMINUD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINUD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1215,VPMINUD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINUD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1216,VPMINUW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMINUW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1217,VPMINUW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMINUW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1218,VPMINUW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMINUW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1219,VPMINUW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMINUW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1220,VPMOVMSKB_GPR32d_XMMdq+R32+R128,VPMOVMSKB,AVX,R32,XMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,48857455
1221,VPMOVMSKB_GPR32d_YMMqq+R32+R256,VPMOVMSKB,AVX2,R32,YMM,,,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,774570784
1222,VPMOVSXBD_XMMdq_MEMd+R128+M32,VPMOVSXBD,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1223,VPMOVSXBD_XMMdq_XMMd+R128+R32,VPMOVSXBD,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1224,VPMOVSXBD_YMMqq_MEMq+R256+M64,VPMOVSXBD,AVX2,YMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1225,VPMOVSXBD_YMMqq_XMMq+R256+R64,VPMOVSXBD,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1226,VPMOVSXBQ_XMMdq_MEMw+R128+M16,VPMOVSXBQ,AVX,XMM,M16,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1227,VPMOVSXBQ_XMMdq_XMMw+R128+R16,VPMOVSXBQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1228,VPMOVSXBQ_YMMqq_MEMd+R256+M32,VPMOVSXBQ,AVX2,YMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1229,VPMOVSXBQ_YMMqq_XMMd+R256+R32,VPMOVSXBQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1230,VPMOVSXBW_XMMdq_MEMq+R128+M64,VPMOVSXBW,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1231,VPMOVSXBW_XMMdq_XMMq+R128+R64,VPMOVSXBW,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1232,VPMOVSXBW_YMMqq_MEMdq+R256+M128,VPMOVSXBW,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1233,VPMOVSXBW_YMMqq_XMMdq+R256+R128,VPMOVSXBW,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1234,VPMOVSXDQ_XMMdq_MEMq+R128+M64,VPMOVSXDQ,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1235,VPMOVSXDQ_XMMdq_XMMq+R128+R64,VPMOVSXDQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1236,VPMOVSXDQ_YMMqq_MEMdq+R256+M128,VPMOVSXDQ,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1237,VPMOVSXDQ_YMMqq_XMMdq+R256+R128,VPMOVSXDQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1238,VPMOVSXWD_XMMdq_MEMq+R128+M64,VPMOVSXWD,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1239,VPMOVSXWD_XMMdq_XMMq+R128+R64,VPMOVSXWD,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1240,VPMOVSXWD_YMMqq_MEMdq+R256+M128,VPMOVSXWD,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1241,VPMOVSXWD_YMMqq_XMMdq+R256+R128,VPMOVSXWD,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,643632
1242,VPMOVSXWQ_XMMdq_MEMd+R128+M32,VPMOVSXWQ,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1243,VPMOVSXWQ_XMMdq_XMMd+R128+R32,VPMOVSXWQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1244,VPMOVSXWQ_YMMqq_MEMq+R256+M64,VPMOVSXWQ,AVX2,YMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1245,VPMOVSXWQ_YMMqq_XMMq+R256+R64,VPMOVSXWQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1246,VPMOVZXBD_XMMdq_MEMd+R128+M32,VPMOVZXBD,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1247,VPMOVZXBD_XMMdq_XMMd+R128+R32,VPMOVZXBD,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1248,VPMOVZXBD_YMMqq_MEMq+R256+M64,VPMOVZXBD,AVX2,YMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1249,VPMOVZXBD_YMMqq_XMMq+R256+R64,VPMOVZXBD,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1250,VPMOVZXBQ_XMMdq_MEMw+R128+M16,VPMOVZXBQ,AVX,XMM,M16,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1251,VPMOVZXBQ_XMMdq_XMMw+R128+R16,VPMOVZXBQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1252,VPMOVZXBQ_YMMqq_MEMd+R256+M32,VPMOVZXBQ,AVX2,YMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1253,VPMOVZXBQ_YMMqq_XMMd+R256+R32,VPMOVZXBQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1254,VPMOVZXBW_XMMdq_MEMq+R128+M64,VPMOVZXBW,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1255,VPMOVZXBW_XMMdq_XMMq+R128+R64,VPMOVZXBW,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1256,VPMOVZXBW_YMMqq_MEMdq+R256+M128,VPMOVZXBW,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1257,VPMOVZXBW_YMMqq_XMMdq+R256+R128,VPMOVZXBW,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1258,VPMOVZXDQ_XMMdq_MEMq+R128+M64,VPMOVZXDQ,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1259,VPMOVZXDQ_XMMdq_XMMq+R128+R64,VPMOVZXDQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1260,VPMOVZXDQ_YMMqq_MEMdq+R256+M128,VPMOVZXDQ,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1261,VPMOVZXDQ_YMMqq_XMMdq+R256+R128,VPMOVZXDQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1262,VPMOVZXWD_XMMdq_MEMq+R128+M64,VPMOVZXWD,AVX,XMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1263,VPMOVZXWD_XMMdq_XMMq+R128+R64,VPMOVZXWD,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1264,VPMOVZXWD_YMMqq_MEMdq+R256+M128,VPMOVZXWD,AVX2,YMM,M128,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1265,VPMOVZXWD_YMMqq_XMMdq+R256+R128,VPMOVZXWD,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1266,VPMOVZXWQ_XMMdq_MEMd+R128+M32,VPMOVZXWQ,AVX,XMM,M32,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1267,VPMOVZXWQ_XMMdq_XMMd+R128+R32,VPMOVZXWQ,AVX,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1268,VPMOVZXWQ_YMMqq_MEMq+R256+M64,VPMOVZXWQ,AVX2,YMM,M64,,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1269,VPMOVZXWQ_YMMqq_XMMq+R256+R64,VPMOVZXWQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1270,VPMULDQ_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMULDQ,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,12,0
1271,VPMULDQ_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPMULDQ,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1272,VPMULDQ_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPMULDQ,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,13,0
1273,VPMULDQ_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPMULDQ,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0
1274,VPMULHRSW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPMULHRSW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,5,12,0
